customer_id,total_revenue,total_orders,avg_order_value,last_purchase_days,payment_delay_days,missed_payments,cost_to_serve,customer_tenure_months,customer_type
CUST_00062,8352.558900160586,4,1342.85220035296,122,5.6244505339742545,2.0,126.16866322275428,12.0,VIP
CUST_00063,3268.323888028638,2,1789.3430554860188,252,17.66840435773324,0.0,301.302395155654,22.0,At Risk
CUST_00064,6780.0703295289895,6,1199.732833572687,343,24.02596788518743,1.0,480.62497685747127,15.299999999999999,New
CUST_00065,54382.36252672703,42,1301.543516223936,311,2.088561662439119,1.0,3776.8314076453694,40.0,Regular
CUST_00066,1136.617838286865,4,397.3057604068411,89,16.39654718256563,1.0,177.40595700881647,22.0,Regular
CUST_00067,42920.11459422952,29,1000.4503182205951,58,1.3998012171261953,0.5,2314.3353810543645,8.0,VIP
CUST_00068,39918.88007880565,18,1461.154512720388,63,2.773828388759531,1.0,1217.0711140346323,42.0,VIP
CUST_00069,23781.774916218565,26,614.7911268010943,347,2.7884640021049067,1.5,1661.942404668704,28.0,VIP
CUST_00070,21505.99965615781,44,484.2829429966163,308,20.994744341010687,5.0,2507.1848377050533,50.0,Regular
CUST_00071,23705.72953777708,34,696.2709356263896,280,4.438328391343606,8.0,2706.7711097953743,47.0,At Risk
CUST_00072,6313.302597693059,10,558.8511931863835,72,15.462787499184875,3.0,999.8866687986451,56.0,Regular
CUST_00073,27897.700104228214,36,508.3340103691521,9,6.195371812677103,1.0,2762.545280916965,32.0,VIP
CUST_00074,12881.896715112027,14,907.2166014493652,94,140.05820095810398,2.0,960.2405372422179,11.0,At Risk
CUST_00075,57719.36385675023,31,1824.8931763787148,339,18.269193901589833,1.0,2237.2734707037407,6.3,New
CUST_00076,50691.26630304979,48,1063.4133288035648,336,13.4593250872841,1.0,3646.6727829972533,26.0,Regular
CUST_00077,6761.870016737062,15,457.04872354911373,152,20.458234682906394,2.0,693.6770793915306,14.0,Regular
CUST_00078,3281.5152449979087,8,246.24617182366075,356,10.05204988933238,0.0,413.94152561354935,15.0,VIP
CUST_00079,20339.919388105038,14,1422.696675762058,40,18.556726277279928,2.0,1207.6338772772788,14.0,Regular
CUST_00080,18588.952319333446,23,827.3176524291368,359,3.026290200761625,2.0,568.5913521139254,12.0,Regular
CUST_00081,66442.19462774464,40,1661.4787985121827,62,1.028117787833985,2.0,3193.2601685518175,10.799999999999999,New
CUST_00082,28425.584816078783,21,1353.0704604174634,254,9.569356771900788,0.0,1805.1473065609457,3.0,Regular
CUST_00083,26971.02993614008,16,1612.8587560286003,69,11.407634406680282,0.0,1012.5092471558191,44.0,At Risk
CUST_00084,41958.24807968775,45,616.6974748950527,245,5.558941137260359,1.0,4181.465742087199,57.0,VIP
CUST_00085,26019.04537067627,18,1415.4819526760105,170,7.481269509844511,0.0,1003.9494827944048,58.0,Regular
CUST_00086,42226.85149064814,47,601.7177709180656,178,4.484497700798974,0.0,1651.8248941558372,7.0,VIP
CUST_00087,44846.292754180555,24,1884.230110955554,189,19.67317338436227,2.0,1195.3097328706526,39.0,At Risk
CUST_00088,50843.457086692746,26,1309.1111349134114,260,0.31045324937195096,0.5,2384.2519571447874,54.0,VIP
CUST_00089,18188.235019819298,25,716.5724203331499,72,35.02942503465091,0.0,2495.245093605661,57.0,Regular
CUST_00090,42052.49986132708,45,612.072538355318,17,25.863945675828163,0.0,2372.5676421832995,51.0,VIP
CUST_00091,18261.94798766327,41,462.76051163612266,341,27.375330181215794,3.0,1272.9093598392565,46.0,Regular
CUST_00092,42165.16720896076,29,1419.817821898083,57,4.541357849608466,0.0,1167.9167973073302,1.0,Regular
CUST_00093,8176.568627421284,15,515.5596646960619,218,7.590540137490338,2.0,977.0555673726228,39.0,Regular
CUST_00094,83598.1651082169,45,1231.0762052622292,107,30.819571175616222,0.5,2944.5994442981996,25.0,VIP
CUST_00095,1069.8930050035206,1,602.806551158179,304,23.263252377087532,0.0,91.4035144554512,31.0,Regular
CUST_00096,33740.43765650894,25,1357.7409951083503,173,15.618125973959131,3.0,2212.241922721631,22.0,Regular
CUST_00097,11474.801020043951,7,1648.3854842270246,219,5.231202098162566,2.0,555.6605718523465,3.0,New
CUST_00098,21646.575870215544,9,1578.247961974841,247,8.308913732807762,1.5,335.6152372550067,18.0,VIP
CUST_00099,36969.88278974832,24,1545.6175287684853,218,15.7461374521286,3.0,1259.073741002182,3.9,New
CUST_00100,573.7209375933528,1,456.67257081527896,31,3.188453016398094,2.0,67.78125051611258,8.0,Regular
CUST_00101,11457.125608130511,44,267.93139927058553,47,9.847017232971641,1.0,3093.374480169223,9.0,Regular
CUST_00102,11810.434636864044,8,1428.0027741260326,134,17.598790427914224,3.0,319.03337348955307,58.0,Regular
CUST_00103,19126.2029397896,24,799.8597062092675,108,12.291360660749955,2.0,1133.554895072991,15.0,Regular
CUST_00104,9933.64465551309,11,921.4578301663598,72,6.52928179690547,2.0,895.2950303773372,8.0,Regular
CUST_00105,2293.3155815513583,17,159.183276307443,327,8.785334918522912,1.0,533.168696065434,57.0,Regular
CUST_00106,4413.035912114882,8,593.1952536225934,108,44.8079056865667,3.0,671.6117863562524,33.0,Regular
CUST_00107,5079.314150226852,35,163.98516736148164,309,9.212726074523609,0.0,2275.7266275322263,35.0,Regular
CUST_00108,62177.42089564823,35,1770.4529679423706,272,15.399946611370341,1.0,1055.6708457336563,19.0,Regular
CUST_00109,18261.913870015775,33,562.4536981152079,171,12.96836781243773,1.0,2456.556769042433,30.0,Regular
CUST_00110,5773.504743518374,5,1158.9406221887152,116,12.089539078810654,0.0,69.3964000932347,9.0,Regular
CUST_00111,11573.399284387951,42,174.0607092561478,329,12.600813757282177,0.5,2048.148796260271,19.0,VIP
CUST_00112,53253.461924349285,39,1367.0100434807503,74,6.0588704519592955,1.0,1790.435345006816,47.0,Regular
CUST_00113,29184.980379961155,41,713.7519569327784,256,6.4275862691133305,3.0,3039.235862469669,46.0,Regular
CUST_00114,75828.59653709263,28,1806.0464552195651,81,6.308538104402558,0.5,2251.548229852177,26.0,VIP
CUST_00115,12658.299712915481,7,1787.4245589746681,268,0.33820114177261085,2.0,205.97772414586052,1.0,Regular
CUST_00116,9459.851409306884,9,718.0521748873208,128,2.7583957951024027,1.0,747.7861557689042,3.0,VIP
CUST_00117,14920.632282345616,8,1811.825701811889,326,1.6790281622924283,1.0,134.90119626425195,34.0,Regular
CUST_00118,23977.431208805727,12,1992.6995796476797,235,21.75468078302313,2.0,703.5506520855714,25.0,Regular
CUST_00119,56450.41327664711,34,1668.2897618355014,41,6.430827437035122,2.0,2083.597743244204,30.0,At Risk
CUST_00120,56101.91963132126,33,1705.255560734935,181,1.49013637263001,0.0,2294.89192044045,1.0,Regular
CUST_00121,28081.08843063149,48,573.1165986072708,157,1.275685564752144,0.0,1965.191397497799,59.0,Regular
CUST_00122,27173.18221039498,23,1195.734557829737,59,12.039389200738759,3.0,459.8621459048126,18.0,Regular
CUST_00123,5676.8646030717755,24,227.78623653799892,345,0.0610188963588139,2.0,1351.0582975142192,9.9,New
CUST_00124,10611.711725333204,37,280.34407996117244,249,6.373424413976874,1.0,905.60515933352,2.6999999999999997,New
CUST_00125,69388.83735118994,35,1997.8959628632522,192,1.2655135909159005,4.0,3230.5230310306874,7.0,Regular
CUST_00126,30983.705878101162,44,720.6145739092308,24,18.948783501334916,0.0,1574.5783691612323,30.0,Regular
CUST_00127,60700.522031262524,40,1521.5494328928082,80,31.808663365973402,2.0,2155.9310804199176,13.0,Regular
CUST_00128,36321.35050630586,22,1632.6636007509512,134,31.8821608070373,2.0,1172.33998318032,17.0,Regular
CUST_00129,45981.23575331524,27,1730.2442149137355,213,5.833319977853995,2.0,1743.2134048479218,13.0,Regular
CUST_00130,69406.0435428087,35,1995.4937650640975,348,10.34271730846848,2.0,2914.949940821775,13.0,Regular
CUST_00131,895.0954322572638,1,558.843321988049,166,9.155513465637169,0.0,202.3120388825529,42.0,Regular
CUST_00132,5649.021703449738,35,176.66657103342945,348,8.616855323390316,0.0,764.6454460240592,38.0,At Risk
CUST_00133,33118.224291458435,37,881.2638841897134,337,11.742059664453295,0.0,3005.4385611379266,37.0,At Risk
CUST_00134,17641.669280616537,47,347.1532726749992,71,0.6648569269510247,1.0,1191.2074098592439,10.0,Regular
CUST_00135,1588.8067686556271,14,142.60918940790472,214,31.7632208465268,4.0,983.5762563906585,14.0,At Risk
CUST_00136,3090.7217025599866,3,784.8109715688236,65,2.754946578228031,0.0,231.7662014543491,43.0,Regular
CUST_00137,1753.0603128851267,1,1589.1026770429492,221,6.171631556902479,0.0,69.9476943028221,5.0,Regular
CUST_00138,5482.764528714004,5,1175.7433133276347,308,6.55120898949641,1.0,266.16430664821024,36.0,Regular
CUST_00139,18847.5453045765,26,694.2781794996727,286,8.225994507597251,1.0,498.8362025120459,10.5,New
CUST_00140,19008.882648475374,14,1343.2498104361675,185,17.030710077156627,2.0,1127.4489830133136,46.0,Regular
CUST_00141,21687.607812732673,39,540.8345425867403,207,23.54538713761496,0.0,2953.0593297678706,45.0,At Risk
CUST_00142,4610.6063280227045,27,127.32474753696155,99,10.878594555373116,1.0,1077.5797735444087,56.0,Regular
CUST_00143,13916.67862968667,9,1552.271434229212,242,14.96243942714619,0.0,469.8827768747429,23.0,At Risk
CUST_00144,19552.996511391382,15,1285.1118612416174,158,2.0175395228901767,2.0,1157.8809892933664,5.0,At Risk
CUST_00145,22667.93888738722,15,1548.374986551824,98,10.283573835441791,2.0,730.4777216647476,44.0,At Risk
CUST_00146,4290.951349328922,26,173.98223170656465,42,31.5395108044676,2.0,877.6984498133156,17.099999999999998,New
CUST_00147,106462.48719852156,42,1690.5272928782392,139,54.144187568197644,0.5,2564.542733761611,28.0,VIP
CUST_00148,16708.099278808142,13,1277.0997800689763,283,13.111800096249024,2.0,969.4495535696454,23.0,Regular
CUST_00149,36390.03207032868,32,1170.4511663540163,227,2.58142640073747,1.0,1419.3105953817117,42.0,Regular
CUST_00150,50958.233145007725,39,1286.76669141761,72,1.0746344304201956,2.0,1115.4626467189737,34.0,Regular
CUST_00151,85695.78469108041,49,1742.4231690498918,243,10.714814156104474,2.0,4295.015404647259,31.0,At Risk
CUST_00152,58586.95295833537,32,1215.1793624619233,18,19.41921431093373,1.0,1336.0421626283442,7.0,VIP
CUST_00153,5839.5596040509845,4,1203.8057217875407,77,25.592918775840374,4.0,222.75791165995318,7.0,At Risk
CUST_00154,60279.25766879747,30,1982.2903984249551,45,43.064730648045206,2.0,2267.576408908853,4.0,At Risk
CUST_00155,85271.51677166577,37,1537.7873174302792,343,9.565303821815235,0.0,1713.4119552861112,44.0,VIP
CUST_00156,21343.40700953309,23,940.358230357157,140,1.396395691412145,0.0,1623.944086179867,32.0,Regular
CUST_00157,56629.59868826669,39,1444.0543000625626,177,1.2193711478101212,2.0,2208.133669994277,28.0,Regular
CUST_00158,38554.98614759028,45,839.5378962143981,222,0.9838532584564852,4.0,2906.0879372135964,56.0,At Risk
CUST_00159,11960.110626836185,15,534.863378718648,92,8.372022575831226,0.5,965.0713126479433,4.0,VIP
CUST_00160,80038.86285968978,43,1234.0185660867428,22,2.7824175496637786,0.5,3728.673914905159,39.0,VIP
CUST_00161,81917.42520833074,29,1863.5459864165077,172,13.257022719924516,0.0,2105.920892709779,52.0,VIP
CUST_00162,101223.82954602131,36,1865.3650880293792,92,11.591585840979404,0.5,1482.6440199761892,45.0,VIP
CUST_00163,8947.583940650518,13,749.6200284004316,192,3.8288801322138095,2.0,378.8543483971143,8.0,Regular
CUST_00164,34685.40341380967,32,1102.5871858212204,77,3.891162376752045,0.0,623.6352165115024,14.0,At Risk
CUST_00165,4506.273421680091,7,502.10820728273626,281,1.0803113391520849,1.0,682.1936901890588,30.0,Regular
CUST_00166,43872.282534670165,22,1991.6991080478786,364,13.36800725637185,2.0,2056.7901174257954,3.0,Regular
CUST_00167,55160.514622969844,28,1964.124024949078,179,5.986391322424146,2.0,749.9416491015717,2.0,Regular
CUST_00168,2952.1767671131634,2,1334.06696644415,238,3.9086705138540587,4.0,81.75322664744601,10.0,Regular
CUST_00169,69108.22223670526,42,1628.3867133871995,135,19.424871249369296,1.0,1309.7396266143355,6.0,Regular
CUST_00170,65249.63161329328,45,1458.69030643903,280,9.004499043327698,1.0,4404.481709092983,55.0,Regular
CUST_00171,7155.627000944008,6,1227.0006161749895,19,7.2981601223910335,0.0,174.9583101299206,7.0,Regular
CUST_00172,5135.430841042661,28,201.36119427890563,83,13.601556335871777,2.0,1648.7377451230855,16.0,Regular
CUST_00173,25961.454387403897,28,964.052250850056,228,16.905565416448326,1.0,828.6201401026103,6.0,Regular
CUST_00174,61017.1546335491,44,1382.09397411808,265,11.585952992709663,1.0,2025.1528988622515,16.0,Regular
CUST_00175,91129.54774089882,44,1387.3100663790008,112,5.798297785297279,0.0,1810.0820868705352,27.0,VIP
CUST_00176,16659.935205667814,20,808.9329750025288,251,4.769054604575866,1.0,1202.9883563208034,16.8,New
CUST_00177,84711.32671688785,30,1889.214774650258,164,14.769411598080673,0.0,1582.3783440314003,12.0,VIP
CUST_00178,3924.431779192599,11,417.9783612498839,358,7.296185706995071,1.0,452.907703133482,22.0,Regular
CUST_00179,29946.241189926594,28,1050.6829478095651,168,12.187009953383573,0.0,771.9199925286525,4.5,New
CUST_00180,35578.43384684139,25,1412.6795554465632,221,22.109068559941463,2.0,1482.1248182633435,22.0,Regular
CUST_00181,83253.87343887828,39,1424.5580311944375,304,24.756373595432592,0.0,3470.5932177434156,35.0,VIP
CUST_00182,43914.94429446644,33,1332.4140178607495,191,3.2533636616109045,3.0,2555.9333839846136,48.0,Regular
CUST_00183,923.4345696955806,1,623.0476055585343,325,2.0811941878267253,3.0,30.40693570724482,50.0,Regular
CUST_00184,11564.210978065974,27,396.79248050458176,170,3.0284628390862443,1.0,1311.631250974014,15.0,Regular
CUST_00185,17208.583761326925,13,1308.2866209707506,45,27.835931051864534,0.0,1013.9079229939791,23.0,At Risk
CUST_00186,51020.54577127508,41,1238.6740206649317,14,4.621275845481224,1.0,2386.8126659403633,38.0,Regular
CUST_00187,1093.819091232281,3,440.77641954955783,231,1.904214092186001,0.0,44.86900489371669,49.0,Regular
CUST_00188,56032.68606279763,39,1439.7643765840703,157,1.035682255552471,2.0,2051.3921759808736,2.0,Regular
CUST_00189,4131.648082890458,6,964.8267842939472,134,7.929508399094143,2.0,78.46368034187896,2.0,At Risk
CUST_00190,10478.358677616226,8,1368.7451240459907,37,1.4634043972064623,0.0,130.51254848351414,49.0,Regular
CUST_00191,45124.38925161007,27,1690.9974515632864,53,1.7004555127129772,1.0,534.395900009085,5.7,New
CUST_00192,3256.387551069977,9,422.484014296154,18,11.51645960148217,1.0,334.1893626016183,5.0,Regular
CUST_00193,7377.876778537083,37,136.3752491939897,38,0.19929372909839052,1.5,1695.2962371570368,4.0,VIP
CUST_00194,52011.85381519837,33,1580.2949141519948,187,1.2505684511265147,3.0,2521.5546912397135,28.0,Regular
CUST_00195,52321.297389770174,42,1258.4251077899703,196,37.204898259819906,0.0,2643.4109023313436,18.0,At Risk
CUST_00196,94964.07360654557,44,1429.3151822820312,243,18.63776025420145,0.0,3915.6255137224402,40.0,VIP
CUST_00197,40919.362999103425,24,1692.494452478421,300,7.986981348363031,0.0,864.0417737863974,41.0,At Risk
CUST_00198,24483.267532687263,15,1625.340776166551,303,0.9206376432373847,2.0,631.4538156404338,56.0,Regular
CUST_00199,61946.71454964388,32,1925.748279164767,35,12.206793643330695,1.0,3039.171658308168,16.5,New
CUST_00200,34925.23513253572,32,1118.2766498190247,215,8.929857718940662,0.0,1799.7550776420135,58.0,At Risk
CUST_00201,23801.634452636106,24,1028.1417020538202,219,0.4653057752440124,2.0,1900.3272164922334,50.0,Regular
CUST_00202,36016.1166942501,41,863.5856797923872,316,3.4353960091375715,6.0,2421.438272161101,31.0,At Risk
CUST_00203,20399.546307567358,49,392.01298140398865,90,1.4758953193487636,1.0,2858.7195800345053,6.6,New
CUST_00204,58236.98549009805,49,1187.9537424758425,308,8.894451795656721,1.0,1553.3145990657135,11.0,Regular
CUST_00205,8641.109104488143,12,626.3237962193597,252,22.8393591108738,1.0,1068.545517587093,14.399999999999999,New
CUST_00206,108253.91515779479,39,1850.4842732046534,8,15.753845333481614,0.0,1014.4563016950898,16.0,VIP
CUST_00207,2061.8077231911143,2,1208.0625281264854,256,15.81590780931406,4.0,120.01121120831036,4.0,At Risk
CUST_00208,4169.319763938752,3,1226.3963429654093,363,5.484498977809215,3.0,266.04137525847,21.0,Regular
CUST_00209,36868.12077792501,49,774.356855666319,208,9.641077310280746,2.0,2863.3928545223644,41.0,Regular
CUST_00210,7061.161397107465,37,198.77976875764423,131,11.733004892728987,4.0,3315.791706235532,45.0,At Risk
CUST_00211,7441.549132235805,49,160.31315420867838,224,2.824943819189132,3.0,1032.8513775485555,25.0,Regular
CUST_00212,14773.835038813859,17,904.3367738910753,197,11.369294708275952,0.0,1025.115248120181,20.0,Regular
CUST_00213,18910.336523012807,49,260.6742183847519,142,20.654908722971037,0.5,2880.867146115347,8.0,VIP
CUST_00214,2651.245137556238,2,1253.0092155262644,252,4.666019506098402,4.0,104.35600919944733,12.9,New
CUST_00215,4203.430386246581,2,1773.8487107153492,96,18.42243413488873,1.0,133.6337019368762,53.0,Regular
CUST_00216,75177.37034339171,28,1777.538151385572,26,5.640190494241216,1.0,1446.7439232020977,9.0,VIP
CUST_00217,30303.436012100377,23,1352.1862792512416,111,5.130546780950858,2.0,1429.3602820979681,18.0,Regular
CUST_00218,19694.540234255554,37,501.34047979856894,123,0.2873323139239608,1.0,3743.1017067671005,31.0,Regular
CUST_00219,56293.38299748544,32,1739.6939795818569,186,11.883583514343627,1.0,1832.5015460275877,52.0,Regular
CUST_00220,58878.30369059085,33,1783.5775270950955,168,16.476722428147376,1.0,2766.2289881583697,35.0,Regular
CUST_00221,1146.3632213816995,1,473.64181141062153,51,10.893262959393306,0.0,111.54415408231006,55.0,Regular
CUST_00222,28060.431364380824,19,1501.1095629642869,5,1.6412133194374197,1.0,1420.0474799531885,9.0,New
CUST_00223,1711.0756635517887,2,644.3871429615336,77,1.090266360642126,1.0,202.77242205066466,5.3999999999999995,New
CUST_00224,70533.43494690294,44,1625.0165934705662,160,17.012810559816796,4.0,1769.3787982232025,19.0,At Risk
CUST_00225,51709.94203148934,26,1994.752009816845,208,10.267118251121554,2.0,2211.535765344971,41.0,At Risk
CUST_00226,8220.478538121986,32,157.04941012584635,257,5.605373335279376,1.5,1532.154506628948,24.0,VIP
CUST_00227,10600.870191281585,6,1804.9951450027706,205,34.3579648928746,3.0,603.0014300724151,50.0,Regular
CUST_00228,40848.77134363819,32,1282.9980138374503,255,25.74148551340936,4.0,2000.5389330759199,22.0,At Risk
CUST_00229,7495.676293755805,4,1949.4269764131602,11,5.306674084819986,0.0,329.53947428197824,48.0,Regular
CUST_00230,16129.43719985623,11,983.5180833002124,8,0.19284027230991624,0.5,1077.8253557713704,14.0,VIP
CUST_00231,28564.740969751703,17,1710.0370680856101,32,0.34690515777683173,0.0,1169.9125335252443,19.0,Regular
CUST_00232,9095.834990526622,38,218.54873033672675,28,11.545596458319206,1.0,2214.914823426226,29.0,Regular
CUST_00233,25933.53046720949,24,737.0301951487619,206,18.185476470164854,2.0,1900.2315745977594,22.0,VIP
CUST_00234,1298.6128937351368,5,227.33142172729893,228,12.299836029700057,1.0,244.87652500552653,30.0,Regular
CUST_00235,66829.95922384404,34,1953.151953610234,128,5.206870087929105,0.0,786.1172266066342,4.5,New
CUST_00236,9545.590285540342,6,1652.2504238164897,255,0.31630757327254116,2.0,333.15128421683465,21.0,Regular
CUST_00237,37108.39266097126,22,1719.840100367344,212,34.23492999075514,1.0,1346.4292661765228,26.0,Regular
CUST_00238,20414.467680964768,11,1882.133939724399,239,42.92995190986571,0.0,437.616481499044,36.0,Regular
CUST_00239,12363.540007926043,48,261.69662362759215,207,15.941931688057965,2.0,2375.8600177637422,12.0,At Risk
CUST_00240,13781.59876392177,16,832.6354257753334,318,0.7329242063178829,3.0,528.6860222008083,7.0,Regular
CUST_00241,11556.902513463547,33,234.96628918360403,283,7.786451707470416,1.0,1394.4477917457539,11.0,VIP
CUST_00242,6758.095654105709,9,500.50689294505435,245,22.287629565949775,1.0,346.95461847476116,58.0,VIP
CUST_00243,2512.136381514257,6,535.7949763715775,45,11.393890033641787,1.0,327.2022613925499,39.0,Regular
CUST_00244,23694.381549760863,16,991.3037009903995,105,12.72927215955064,1.0,787.3845421016326,20.0,VIP
CUST_00245,18416.014127766866,29,610.2681181619209,348,0.8879824969501593,3.0,1905.9409490603837,35.0,Regular
