customer_id,total_revenue,total_orders,avg_order_value,last_purchase_days,payment_delay_days,missed_payments,cost_to_serve,customer_tenure_months,customer_type,profit,profit_margin,profit_score,norm_delay,norm_missed,norm_recency,risk_score,segment,recommend_action
CUST_00010,27044.716421833506,11,1626.7215529789464,134,31.204269480838622,0.5,1077.546895438017,41.0,VIP,25967.16952639549,0.9601568425184854,0.1872307031720463,0.22278843431307874,0.03571428571428571,0.36639118457300274,0.17667932492554633,VIP,"Reward loyalty (discounts, priority service)"
CUST_00011,64845.21054112107,24,1813.3706542378343,114,7.222072279256608,0.5,682.7361305783917,50.0,VIP,64162.47441054268,0.9894712944120145,0.45620832933302613,0.05155675914343225,0.03571428571428571,0.31129476584022037,0.09716737111113127,VIP,"Reward loyalty (discounts, priority service)"
CUST_00012,17582.354053911404,36,486.5982107454321,139,16.019387690629472,3.0,790.9459892416493,16.0,Regular,16791.408064669755,0.9550147843220292,0.12261348009500901,0.11436914627473951,0.21428571428571427,0.38016528925619836,0.2074950020754212,Drop,Reduce servicing cost / stop credit
CUST_00013,8666.780385546612,40,227.24986284801588,125,66.76983603200989,0.0,3265.419506504084,7.0,At Risk,5401.360879042528,0.623225769981463,0.0424028923501492,0.4767247808340252,0.0,0.3415977961432507,0.25900947156226023,Drop,Reduce servicing cost / stop credit
CUST_00014,43140.3529495621,24,1766.9658609523935,204,3.2796550224641017,2.0,1292.0356844363173,32.0,At Risk,41848.31726512578,0.9700504146095672,0.2990683605079988,0.023408099309471266,0.14285714285714285,0.559228650137741,0.17835182689419388,Monitor,"Monitor closely, limit exposure"
CUST_00015,2056.852752105897,3,839.869384059863,61,0.3687380313227985,2.0,143.01145775044318,25.0,At Risk,1913.8412943554536,0.9304707361263358,0.017843205186390088,0.0026242992062833854,0.14285714285714285,0.1652892561983471,0.09125042806503991,Grow,Upsell / target marketing campaigns
CUST_00016,24609.600413303426,22,1129.34583210837,250,20.322814508691984,1.0,771.4908954693326,13.2,New,23838.109517834095,0.9686508158396477,0.17223751202475415,0.14509539611886205,0.07142857142857142,0.6859504132231405,0.2237996696636015,Monitor,"Monitor closely, limit exposure"
CUST_00017,5847.006106879126,2,1939.325042896442,298,2.1725260362823864,0.5,129.4224838779599,26.0,VIP,5717.5836230011655,0.9778651703945218,0.044629784981746135,0.015503254338875247,0.03571428571428571,0.8181818181818182,0.18412337965762804,Drop,Reduce servicing cost / stop credit
CUST_00018,7642.3372591798,24,226.47298303702345,13,0.4340738233175518,0.5,1344.9654879130917,36.0,VIP,6297.371771266708,0.824011236052485,0.04871274858865433,0.0030907934569043916,0.03571428571428571,0.03305785123966942,0.022133601916409926,Grow,Upsell / target marketing campaigns
CUST_00019,88215.89178357538,44,1331.8042141589815,255,1.7446784328682805,1.0,2105.230203788743,53.0,VIP,86110.66157978664,0.9761354767125904,0.6107710773259181,0.012448444087999519,0.07142857142857142,0.699724517906336,0.17349570978789558,VIP,"Reward loyalty (discounts, priority service)"
CUST_00020,7781.051342679451,30,240.80030289224743,85,4.846948770770539,2.0,1603.7009039038242,28.0,Regular,6177.3504387756275,0.7938966299955579,0.047867538602766053,0.034598497409763854,0.14285714285714285,0.23140495867768596,0.11726324784229987,Grow,Upsell / target marketing campaigns
CUST_00021,30467.25545784627,38,813.3909640863507,20,2.475203939306607,4.0,1952.3941859628728,44.0,Regular,28514.861271883397,0.9359182782753716,0.20517196794188663,0.017664359259163962,0.2857142857142857,0.05234159779614325,0.13181977754860852,VIP,"Reward loyalty (discounts, priority service)"
CUST_00022,2915.1489412717515,2,1627.2476358675488,50,3.642084339794183,2.0,169.8261358733804,12.0,Regular,2745.322805398371,0.9417435817878682,0.023698634897330647,0.025995826306100558,0.14285714285714285,0.1349862258953168,0.09453843284436073,Grow,Upsell / target marketing campaigns
CUST_00023,19992.54310024771,21,923.5972422357054,164,37.007112315521205,2.0,2078.708433765258,26.0,Regular,17913.83466648245,0.8960258120569211,0.13051779304161987,0.26422043868602807,0.14285714285714285,0.4490358126721763,0.2526381951517036,Drop,Reduce servicing cost / stop credit
CUST_00024,65895.69079937103,33,1994.6464724156056,92,12.187668457083875,1.0,2916.866236017692,4.0,Regular,62978.824563353344,0.955735098902013,0.4478728722115689,0.08701086472843961,0.07142857142857142,0.25068870523415976,0.11351351550963637,VIP,"Reward loyalty (discounts, priority service)"
CUST_00025,13836.335278990346,12,1162.212641398544,88,12.454607436396136,3.0,1211.8216204651008,44.0,Regular,12624.513658525244,0.9124174432007888,0.09326952357397073,0.08891679554084653,0.21428571428571427,0.2396694214876033,0.16921488822814498,Grow,Upsell / target marketing campaigns
CUST_00026,23055.804043807373,22,710.2080900083116,69,0.994727434649072,0.0,940.3564464682512,23.0,VIP,22115.447597339124,0.9592138949185413,0.16010624313036798,0.007093831887923349,0.0,0.18732782369146006,0.04030309749346135,VIP,"Reward loyalty (discounts, priority service)"
CUST_00027,22616.75335581106,44,518.211519219031,37,26.342708348568134,0.0,3881.613292806389,40.0,At Risk,18735.14006300467,0.8283744252881874,0.13630156087852588,0.18807713369199114,0.0,0.09917355371900827,0.09506556422059811,Grow,Upsell / target marketing campaigns
CUST_00028,19076.495137424805,25,765.9890151437074,253,13.44555026033552,1.0,1356.9365380278368,7.199999999999999,New,17719.55859939697,0.928868666479213,0.12914966898807337,0.09599207718890533,0.07142857142857142,0.6942148760330579,0.2058112346536023,Drop,Reduce servicing cost / stop credit
CUST_00029,39902.59851900506,49,807.8132201431465,252,10.780599965779668,3.0,3953.616356841992,31.0,Regular,35948.98216216307,0.900918323528255,0.2575242713395513,0.07696446686008444,0.21428571428571427,0.6914600550964187,0.25479208347760324,Monitor,"Monitor closely, limit exposure"
CUST_00030,6223.646813547211,27,230.55598767552584,140,5.186720779425521,2.0,1035.0426480589535,30.0,At Risk,5188.604165488257,0.8336919367265598,0.040904624541181114,0.037024452368299106,0.14285714285714285,0.38292011019283745,0.14853666012874428,Grow,Upsell / target marketing campaigns
CUST_00031,33236.93720732238,42,802.190978910869,355,5.499757164887406,1.0,3589.907074740787,3.0,Regular,29647.030132581593,0.891990436653414,0.21314488747971114,0.039259516329334075,0.07142857142857142,0.9752066115702479,0.23931655741721178,Monitor,"Monitor closely, limit exposure"
CUST_00032,27236.071604208657,28,982.0531875045274,168,18.725994499918993,0.0,789.0372748958218,16.0,Regular,26447.034329312835,0.971029695972238,0.190609990127823,0.13369418201206737,0.0,0.46005509641873277,0.1454886920885735,VIP,"Reward loyalty (discounts, priority service)"
CUST_00033,34797.819850928834,16,1473.201729253729,54,11.092738092588554,1.0,674.8764821051216,34.0,VIP,34122.94336882371,0.9806057826324683,0.24466500548475414,0.07919311729976457,0.07142857142857142,0.14600550964187328,0.08944977741970907,VIP,"Reward loyalty (discounts, priority service)"
CUST_00034,20150.5661714008,15,1347.7860209710552,178,13.196412086416275,1.0,1320.74643690365,38.0,Regular,18829.81973449715,0.9344561127628189,0.1369683107149519,0.09421324322676591,0.07142857142857142,0.48760330578512395,0.16377738701915973,Grow,Upsell / target marketing campaigns
CUST_00035,69119.86648584243,47,1446.654744935393,297,8.852146350099188,1.0,3726.452326064074,28.0,Regular,65393.41415977836,0.9460871017910987,0.4648768097313597,0.0631954055716489,0.07142857142857142,0.8154269972451791,0.21693499024912397,Monitor,"Monitor closely, limit exposure"
CUST_00036,8887.327121418477,44,115.8909955660285,301,5.970856451153926,0.5,2556.3474696730004,49.0,VIP,6330.979651745476,0.7123603717126381,0.048949420816795985,0.042623141408412314,0.03571428571428571,0.8264462809917356,0.19662422704742633,Drop,Reduce servicing cost / stop credit
CUST_00037,1704.3400575341598,3,513.5680592030185,359,28.46348356377542,6.0,294.02090980018386,44.0,At Risk,1410.319147733976,0.8274869451665806,0.014297319320875291,0.20321936147478392,0.42857142857142855,0.9862258953168044,0.4499614950818459,Drop,Reduce servicing cost / stop credit
CUST_00038,49390.01043082728,37,1357.2001479597272,106,0.7034286914490872,3.0,1298.995669265815,12.3,New,48091.01476156146,0.9736992226173932,0.34303046418868666,0.005013973593302383,0.21428571428571427,0.2892561983471074,0.14557111482102816,VIP,"Reward loyalty (discounts, priority service)"
CUST_00039,11168.626907463602,7,1019.5797995415196,137,11.182867664833932,0.5,522.4215816558968,48.0,VIP,10646.205325807705,0.9532241889728825,0.07933795055045746,0.07983663788748126,0.03571428571428571,0.3746556473829201,0.12115149891729081,Grow,Upsell / target marketing campaigns
CUST_00040,2645.637595758218,21,110.09560376985728,190,58.79747105828885,2.0,478.3397540007716,7.0,Regular,2167.2978417574463,0.8191967959754959,0.01962808792687166,0.4198024981074026,0.14285714285714285,0.5206611570247934,0.3291960877907769,Drop,Reduce servicing cost / stop credit
CUST_00041,16000.380264833671,9,1628.5398206204625,128,15.150005200708206,3.0,746.7438248760827,8.0,Regular,15253.636439957589,0.9533296201392595,0.11178423910721248,0.10816179926390947,0.21428571428571427,0.349862258953168,0.1989514572104831,Drop,Reduce servicing cost / stop credit
CUST_00042,61202.481997078525,39,1568.338189251641,342,6.86568604708477,6.0,2385.4769533854733,7.0,At Risk,58817.005043693054,0.9610231991326865,0.4185646538767738,0.04901217946921638,0.42857142857142855,0.9393939393939394,0.3789122310950459,Monitor,"Monitor closely, limit exposure"
CUST_00043,20343.35957166002,18,1141.996409687769,47,3.254801640026685,1.0,1689.9761306210232,53.0,Regular,18653.383441038997,0.9169273823889295,0.13572581728475253,0.023230647415776136,0.07142857142857142,0.12672176308539945,0.06320804015481891,Grow,Upsell / target marketing campaigns
CUST_00044,405.8788883748495,4,226.28031897491704,5,11.00269492853119,1.0,223.64758423277124,37.0,Regular,182.23130414207827,0.44897950931061614,0.005648922511674623,0.07855021366214038,0.07142857142857142,0.011019283746556474,0.06219537078559602,Grow,Upsell / target marketing campaigns
CUST_00045,39320.67860148616,25,1556.3785941119108,257,45.239279718644326,8.0,1346.6321328404913,55.0,At Risk,37974.04646864567,0.9657525714017156,0.2717851076290685,0.322997697619615,0.5714285714285714,0.7052341597796143,0.4988173395751974,Monitor,"Monitor closely, limit exposure"
CUST_00046,16832.849408813236,14,1209.0558166895914,300,8.626308745207115,4.0,756.3590518437248,7.0,Regular,16076.49035696951,0.9550664873501622,0.11757891188038343,0.06158293649398577,0.2857142857142857,0.8236914600550964,0.3036571808943279,Drop,Reduce servicing cost / stop credit
CUST_00047,21279.210598543377,9,1585.7239566001224,150,7.495107537883494,1.0,458.3749703958096,50.0,VIP,20820.835628147568,0.9784590237371312,0.15098937247495753,0.05350621708183897,0.07142857142857142,0.41046831955922863,0.13206757931600988,VIP,"Reward loyalty (discounts, priority service)"
CUST_00048,39484.64512035037,26,1528.3192855520967,294,1.7481079393416206,1.0,773.6024233742949,5.3999999999999995,New,38711.042696976074,0.9804075123122842,0.2769751564213792,0.012472930590779023,0.07142857142857142,0.8071625344352618,0.19499310769479253,Monitor,"Monitor closely, limit exposure"
CUST_00049,5977.150439347419,2,1625.7039367198906,243,12.568707375978228,2.0,240.6163298877528,48.0,VIP,5736.534109459666,0.9597439729300132,0.04476323742773823,0.08973146333909597,0.14285714285714285,0.6666666666666666,0.22636877581182885,Drop,Reduce servicing cost / stop credit
CUST_00050,32320.324458667787,20,1084.2153261687872,275,12.116643742156665,0.5,986.947044309178,39.0,VIP,31333.37741435861,0.9694635786973205,0.22502042270874562,0.08650375185578628,0.03571428571428571,0.7548209366391184,0.19985140235585247,Monitor,"Monitor closely, limit exposure"
CUST_00051,10615.488337022914,28,366.6165845676785,208,34.097758416761714,2.0,1769.507436159381,21.0,Regular,8845.980900863533,0.833308899225296,0.0666604737284444,0.2434477989833962,0.14285714285714285,0.5702479338842975,0.2685715635130751,Drop,Reduce servicing cost / stop credit
CUST_00052,97182.66168847676,47,1375.1991994214086,115,3.56949530642303,1.0,1041.9244863049632,34.0,VIP,96140.73720217179,0.9892786998400507,0.6814045213920762,0.025477544278869623,0.07142857142857142,0.3140495867768595,0.10157236363834832,VIP,"Reward loyalty (discounts, priority service)"
CUST_00053,7840.779750822732,7,1278.9001915987442,195,14.124144451699124,1.0,158.88724452125783,14.7,New,7681.892506301474,0.9797357852700063,0.05846277157734034,0.1008372053967543,0.07142857142857142,0.5344352617079889,0.17579336307172808,Grow,Upsell / target marketing campaigns
CUST_00054,67558.98937865008,44,1510.2810556782656,343,5.69276509896104,2.0,3003.7958798828845,57.0,Regular,64555.19349876719,0.9555381762292593,0.458973921816687,0.040637583217645754,0.14285714285714285,0.9421487603305785,0.26182764249603113,Monitor,"Monitor closely, limit exposure"
CUST_00055,2455.7868308190536,8,422.7739114963971,170,16.350312673869492,4.0,668.5614456802538,27.0,At Risk,1787.2253851388,0.727760798579869,0.016951555105349767,0.11673193391923181,0.2857142857142857,0.465564738292011,0.25409143551180924,Drop,Reduce servicing cost / stop credit
CUST_00056,32716.389761804632,47,470.4528798105495,82,16.952891749834702,1.0,2767.792664496628,8.0,VIP,29948.597097308004,0.9154004251493562,0.2152685717007618,0.1210343180474423,0.07142857142857142,0.2231404958677686,0.12161325496395922,VIP,"Reward loyalty (discounts, priority service)"
CUST_00057,93814.36180390076,35,1791.7780827167242,154,2.5102238595381534,0.5,1149.8260771316268,34.0,VIP,92664.53572676913,0.9877436028447851,0.6569245382175165,0.01791439971855771,0.03571428571428571,0.4214876033057851,0.1057489948342944,VIP,"Reward loyalty (discounts, priority service)"
CUST_00058,20986.79157168245,14,1524.9578170589346,141,4.198714928229117,1.0,432.7851847851686,18.0,Regular,20554.006386897283,0.979378211133086,0.14911031702247377,0.02997014055709389,0.07142857142857142,0.3856749311294766,0.11769447102016145,VIP,"Reward loyalty (discounts, priority service)"
CUST_00059,30921.268858058993,17,1825.6341285306137,314,14.84165967447472,0.0,1546.7152176573572,15.3,New,29374.553640401635,0.9499789214744906,0.21122606315631492,0.10596022780053484,0.0,0.8622589531680441,0.21483588175382276,Monitor,"Monitor closely, limit exposure"
CUST_00060,82858.18314635675,36,1541.5591102114493,146,8.450355569980344,1.0,2732.622326754298,52.0,VIP,80125.56081960246,0.9670204894315928,0.5686230122773057,0.0603266397213318,0.07142857142857142,0.39944903581267216,0.13259189162249574,VIP,"Reward loyalty (discounts, priority service)"
CUST_00061,50062.12124529872,40,1234.5950813815734,323,0.9697677640082354,3.0,3933.280454113085,41.0,Regular,46128.840791185634,0.9214320057506062,0.32921251200143736,0.006915621101831107,0.21428571428571427,0.8870523415977961,0.2658910024745774,Monitor,"Monitor closely, limit exposure"
CUST_00062,8352.558900160586,4,1342.85220035296,122,5.6244505339742545,2.0,126.16866322275428,12.0,VIP,8226.390236937832,0.9848946095764344,0.06229721425245026,0.04014982067850687,0.14285714285714285,0.3333333333333333,0.13986945208092655,Grow,Upsell / target marketing campaigns
CUST_00063,3268.323888028638,2,1789.3430554860188,252,17.66840435773324,0.0,301.302395155654,22.0,At Risk,2967.0214928729843,0.9078113413853267,0.025259873559014337,0.12614304188227873,0.0,0.6914600550964187,0.18874922777219527,Drop,Reduce servicing cost / stop credit
CUST_00064,6780.0703295289895,6,1199.732833572687,343,24.02596788518743,1.0,480.62497685747127,15.3,New,6299.445352671518,0.9291120956718953,0.048727351090339,0.1715357239477742,0.07142857142857142,0.9421487603305785,0.28561547021665395,Drop,Reduce servicing cost / stop credit
CUST_00065,54382.36252672703,42,1301.543516223936,311,2.088561662439119,1.0,3776.8314076453694,40.0,Regular,50605.531119081665,0.9305504352483916,0.3607381024138616,0.014903752955957559,0.07142857142857142,0.8539944903581267,0.20533182782543694,Monitor,"Monitor closely, limit exposure"
CUST_00066,1136.617838286865,4,397.3057604068411,89,16.39654718256563,1.0,177.40595700881647,22.0,Regular,959.2118812780485,0.8439176730886024,0.011120547672021542,0.1170620459731083,0.07142857142857142,0.24242424242424243,0.12388109544552038,Grow,Upsell / target marketing campaigns
CUST_00067,42920.11459422952,29,1000.4503182205952,58,1.399801217126195,0.5,2314.3353810543645,8.0,VIP,40605.779213175156,0.9460780707848921,0.29031820295219196,0.009986038209047556,0.03571428571428571,0.15702479338842976,0.04968508824701926,VIP,"Reward loyalty (discounts, priority service)"
CUST_00068,39918.88007880565,18,1461.154512720388,63,2.773828388759531,1.0,1217.0711140346325,42.0,VIP,38701.808964771015,0.9695113913107793,0.2769101309587823,0.019796522725948583,0.07142857142857142,0.17079889807162535,0.07064981727613306,VIP,"Reward loyalty (discounts, priority service)"
CUST_00069,23781.774916218565,26,614.7911268010943,347,2.7884640021049067,1.5,1661.942404668704,28.0,VIP,22119.83251154986,0.930116973584873,0.16013712241825168,0.01990102026506892,0.10714285714285714,0.953168044077135,0.24145115977859744,Monitor,"Monitor closely, limit exposure"
CUST_00070,21505.99965615781,44,484.2829429966163,308,20.994744341010687,5.0,2507.1848377050533,50.0,Regular,18998.814818452756,0.8834192840235088,0.1381584019225789,0.1498929411401665,0.35714285714285715,0.8457300275482094,0.37196032482285135,Drop,Reduce servicing cost / stop credit
CUST_00071,23705.72953777708,34,696.2709356263896,280,4.438328391343606,8.0,2706.7711097953743,47.0,At Risk,20998.958427981706,0.8858178523684789,0.15224374256075357,0.03168096856577975,0.5714285714285714,0.768595041322314,0.3949628242622033,Monitor,"Monitor closely, limit exposure"
CUST_00072,6313.302597693059,10,558.8511931863835,72,15.462787499184875,3.0,999.8866687986452,56.0,Regular,5313.415928894414,0.8416222486842285,0.041783569530356675,0.11039504905671992,0.21428571428571427,0.19559228650137742,0.1689907626372492,Grow,Upsell / target marketing campaigns
CUST_00073,27897.700104228217,36,508.3340103691521,9,6.195371812677103,1.0,2762.545280916965,32.0,VIP,25135.15482331125,0.9009758772014949,0.18137151863495635,0.04422616973529123,0.07142857142857142,0.02203856749311295,0.05066960996416765,VIP,"Reward loyalty (discounts, priority service)"
CUST_00074,12881.896715112029,14,907.2166014493652,94,140.05820095810398,2.0,960.240537242218,11.0,At Risk,11921.65617786981,0.9254581403283774,0.08831988546400892,1.0,0.14285714285714285,0.256198347107438,0.5083825265643448,Drop,Reduce servicing cost / stop credit
CUST_00075,57719.36385675023,31,1824.8931763787148,339,18.269193901589833,1.0,2237.2734707037407,6.3,New,55482.09038604649,0.961238771164279,0.39507963573687316,0.13043264884173555,0.07142857142857142,0.931129476584022,0.2669703834249272,Monitor,"Monitor closely, limit exposure"
CUST_00076,50691.26630304979,48,1063.4133288035648,336,13.4593250872841,1.0,3646.6727829972538,26.0,Regular,47044.59352005254,0.9280611227741641,0.33566139350423413,0.09609042875668503,0.07142857142857142,0.9228650137741047,0.2515806028289235,Monitor,"Monitor closely, limit exposure"
CUST_00077,6761.870016737062,15,457.0487235491138,152,20.458234682906394,2.0,693.6770793915306,14.0,Regular,6068.192937345531,0.89741342591997,0.047098833504027146,0.14606228931415982,0.14285714285714285,0.41597796143250687,0.19876336515502246,Drop,Reduce servicing cost / stop credit
CUST_00078,3281.5152449979087,8,246.24617182366077,356,10.05204988933238,0.0,413.94152561354935,15.0,VIP,2867.5737193843593,0.8738565891947233,0.024559545963224745,0.07176265615915277,0.0,0.977961432506887,0.22429734896503853,Drop,Reduce servicing cost / stop credit
CUST_00079,20339.91938810504,14,1422.696675762058,40,18.556726277279928,2.0,1207.6338772772788,14.0,Regular,19132.28551082776,0.9406274010120456,0.13909832451531598,0.13248561546281207,0.14285714285714285,0.10743801652892562,0.13162470663376707,Grow,Upsell / target marketing campaigns
CUST_00080,18588.952319333446,23,827.3176524291368,359,3.026290200761625,2.0,568.5913521139254,12.0,Regular,18020.36096721952,0.9694124046182763,0.13126796879182995,0.021599087295913474,0.14285714285714285,0.9862258953168044,0.2630276711245834,Drop,Reduce servicing cost / stop credit
CUST_00081,66442.19462774464,40,1661.4787985121827,62,1.028117787833985,2.0,3193.2601685518175,10.8,New,63248.934459192824,0.9519392731314389,0.4497750305738562,0.007332237321016096,0.14285714285714285,0.16804407713498623,0.09368456749826083,VIP,"Reward loyalty (discounts, priority service)"
CUST_00082,28425.584816078783,21,1353.0704604174634,254,9.569356771900788,0.0,1805.1473065609457,3.0,Regular,26620.437509517837,0.9364956844954735,0.19183112387506704,0.06831625171188976,0.0,0.696969696969697,0.1667204400786953,VIP,"Reward loyalty (discounts, priority service)"
CUST_00083,26971.02993614008,16,1612.8587560286005,69,11.407634406680282,0.0,1012.5092471558193,44.0,At Risk,25958.52068898426,0.9624593777266511,0.18716979663489516,0.08144146105715461,0.0,0.18732782369146006,0.07004214916115385,VIP,"Reward loyalty (discounts, priority service)"
CUST_00084,41958.24807968775,45,616.6974748950527,245,5.558941137260359,1.0,4181.465742087199,57.0,VIP,37776.782337600554,0.9003422227223193,0.2703959411371093,0.03968208689897089,0.07142857142857142,0.6721763085399449,0.17887952503900592,Monitor,"Monitor closely, limit exposure"
CUST_00085,26019.04537067627,18,1415.4819526760105,170,7.481269509844511,0.0,1003.9494827944048,58.0,Regular,25015.095887881867,0.9614148225466463,0.1805260438429849,0.05340741426147006,0.0,0.465564738292011,0.11447591336299023,VIP,"Reward loyalty (discounts, priority service)"
CUST_00086,42226.85149064814,47,601.7177709180656,178,4.484497700798974,0.0,1651.8248941558372,7.0,VIP,40575.02659649231,0.9608821203607458,0.2901016379618435,0.03201061510037446,0.0,0.48760330578512395,0.11032490719717458,VIP,"Reward loyalty (discounts, priority service)"
CUST_00087,44846.292754180555,24,1884.230110955554,189,19.67317338436227,2.0,1195.3097328706526,39.0,At Risk,43650.983021309905,0.973346520760978,0.31176302958658864,0.14045699134539402,0.14285714285714285,0.5179063360881543,0.2169069208986456,Monitor,"Monitor closely, limit exposure"
CUST_00088,50843.457086692746,26,1309.1111349134114,260,0.3104532493719509,0.5,2384.2519571447874,54.0,VIP,48459.20512954796,0.9531060220181445,0.34562332138557866,0.0022081488107857264,0.03571428571428571,0.7134986225895317,0.1578686983279349,VIP,"Reward loyalty (discounts, priority service)"
CUST_00089,18188.235019819294,25,716.5724203331499,72,35.02942503465091,0.0,2495.245093605661,57.0,Regular,15692.989926213633,0.8628099378039348,0.1148782387005434,0.25009985151802727,0.0,0.19559228650137742,0.1391583979074864,Grow,Upsell / target marketing campaigns
CUST_00090,42052.49986132708,45,612.072538355318,17,25.863945675828163,0.0,2372.5676421832995,51.0,VIP,39679.93221914378,0.9435808180249186,0.2837982359720044,0.18465879242105226,0.0,0.0440771349862259,0.08267894396566608,VIP,"Reward loyalty (discounts, priority service)"
CUST_00091,18261.94798766327,41,462.76051163612266,341,27.37533018121579,3.0,1272.9093598392565,46.0,Regular,16989.03862782401,0.9302971752685331,0.12400522706221682,0.195450001354398,0.21428571428571427,0.9366391184573003,0.35122210994750497,Drop,Reduce servicing cost / stop credit
CUST_00092,42165.16720896076,29,1419.817821898083,57,4.541357849608466,0.0,1167.9167973073302,1.0,Regular,40997.25041165343,0.9723013834732493,0.2930750075907847,0.03241659368729069,0.0,0.15426997245179064,0.0438206319652744,VIP,"Reward loyalty (discounts, priority service)"
CUST_00093,8176.568627421284,15,515.5596646960619,218,7.590540137490338,2.0,977.0555673726228,39.0,Regular,7199.513060048661,0.8805054281455025,0.05506577608913882,0.05418760101672697,0.14285714285714285,0.5977961432506887,0.19837712619968567,Drop,Reduce servicing cost / stop credit
CUST_00094,83598.1651082169,45,1231.0762052622292,107,30.819571175616225,0.5,2944.5994442981996,25.0,VIP,80653.5656639187,0.9647767455124588,0.5723413093312617,0.22004170786910596,0.03571428571428571,0.29201101928374656,0.160704601290106,VIP,"Reward loyalty (discounts, priority service)"
CUST_00095,1069.8930050035206,1,602.806551158179,304,23.263252377087532,0.0,91.4035144554512,31.0,Regular,978.4894905480694,0.914567611875217,0.011256303770715789,0.1660899737926884,0.0,0.8347107438016529,0.23337813827740594,Drop,Reduce servicing cost / stop credit
CUST_00096,33740.43765650894,25,1357.7409951083505,173,15.618125973959131,3.0,2212.241922721631,22.0,Regular,31528.19573378731,0.9344335143117249,0.22639236539257934,0.11150415791068845,0.21428571428571427,0.4738292011019284,0.22508178909894677,Monitor,"Monitor closely, limit exposure"
CUST_00097,11474.801020043951,7,1648.3854842270246,219,5.231202098162566,2.0,555.6605718523465,3.0,New,10919.140448191605,0.9515755810595993,0.08126000462326702,0.0373420467345316,0.14285714285714285,0.6005509641873278,0.19218986867413534,Drop,Reduce servicing cost / stop credit
CUST_00098,21646.575870215544,9,1578.247961974841,247,8.308913732807762,1.5,335.6152372550067,18.0,VIP,21310.960632960538,0.9844956893290087,0.15444091346190875,0.05931675215704574,0.10714285714285714,0.6776859504132231,0.20212103380260577,Monitor,"Monitor closely, limit exposure"
CUST_00099,36969.88278974832,24,1545.6175287684853,218,15.7461374521286,3.0,1259.073741002182,3.9,New,35710.80904874614,0.9659432585122688,0.25584701705773394,0.11241815339090469,0.21428571428571427,0.5977961432506887,0.25024077572078535,Monitor,"Monitor closely, limit exposure"
